ID_registro;X;Y;N°;Fuente;ALA;UNIDAD_HID;PFAFSTETTE;TIPO_RH;NOMBRE_RIO;CÓDIGO_FI;DESCRIPCIO;DEPARTAMEN;PROVINCIA;DISTRITO;ZONA;ESTE;NORTE;ALTITUD_m_;CLASIFICAC;As_ppm;Cd_ppm;Pb_ppm;Hg_ppm
40585;-77.1427070802132;-9.39458207509703;495.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Mosna;Mosna;AM6;;ANCASH;HUARI;;18.000000;264695.000000;8960805.000000;0.000000;;0.26580000000;6.46190000000;0.00010000000;10.43480000000
40586;-77.1429241721137;-9.39288145177898;496.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Huari;Huari;AH1;;ANCASH;HUARI;;18.000000;264670.000000;8960993.000000;0.000000;;0.25200000000;3.69160000000;0.00010000000;4.34780000000
40587;-77.1344560356744;-9.39086279450164;497.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Puchka;Puchka;AP1;;ANCASH;HUARI;;18.000000;265599.000000;8961222.000000;0.000000;;0.30920000000;2.13510000000;0.00010000000;3.61840000000
40588;-77.0813679113228;-9.36110595864179;498.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Puchka;Puchka;AP2;;ANCASH;HUARI;;18.000000;271412.000000;8964549.000000;0.000000;;0.27260000000;2.25830000000;0.00010000000;3.46640000000
40589;-77.0436736746231;-9.33226348576568;499.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Puchka;Puchka;AP3;;ANCASH;HUARI;;18.000000;275535.000000;8967764.000000;0.000000;;0.29150000000;6.86360000000;0.00010000000;7.07550000000
40590;-77.0383830503357;-9.32548713489382;500.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Puchka;Puchka;AP4;;ANCASH;HUARI;;18.000000;276112.000000;8968517.000000;0.000000;;0.26180000000;4.84020000000;0.00010000000;4.65010000000
40591;-76.9455412015258;-9.09064125185635;501.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Puchka;Puchka;AP5;;ANCASH;HUARI;;18.000000;286172.000000;8994553.000000;0.000000;;0.29280000000;2.72990000000;0.00010000000;3.66920000000
40592;-77.0205557687282;-9.5244220850721;502.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Ayash;Ayash;AA1;;ANCASH;HUARI;;18.000000;278198.000000;8946521.000000;0.000000;;0.18770000000;0.01630000000;0.00010000000;0.00380000000
40593;-77.0185335311738;-9.52120670150334;503.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Ayash;Ayash;AA2;;ANCASH;HUARI;;18.000000;278418.000000;8946878.000000;0.000000;;0.20070000000;0.04220000000;0.00010000000;0.31530000000
40594;-77.0386930865602;-9.33185818216074;504.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Ayash;Ayash;AA3;;ANCASH;HUARI;;18.000000;276082.000000;8967812.000000;0.000000;;0.22310000000;0.59950000000;0.00010000000;1.09470000000
40595;-76.9380070706744;-9.07311644797424;505.000000;OEFA;Huari;Intercuenca Alto Marañón V;;Marañón;Marañón;RM;;ANCASH;HUARI;;18.000000;286990.000000;8996496.000000;0.000000;;0.38430000000;0.07850000000;0.00010000000;0.13930000000
40596;-77.0615944108295;-9.57551571688548;506.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;LG-SH-01;Borde de la laguna Shaguanga;ANCASH;HUARI;;18.000000;273725.000000;8940842.000000;0.000000;;0.00095000000;0.00018000000;0.00045000000;0.00010000000
40597;-77.0690477284273;-9.57460357676588;507.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;LG-SH-02;Aguas abajo de la laguna Shaguanga;ANCASH;HUARI;;18.000000;272906.000000;8940938.000000;0.000000;;0.00235000000;0.00018000000;0.00007000000;0.00010000000
40598;-77.0615275752432;-9.56745311697692;508.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;Q-PC-01;Margen izquierda de la quebrada Pincullo;ANCASH;HUARI;;18.000000;273727.000000;8941734.000000;0.000000;;0.00040000000;0.00018000000;0.00007000000;0.00010000000
40599;-77.0651280598711;-9.56798310964426;509.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;Q-PC-02;Parte baja de la quebrada Pincullo;ANCASH;HUARI;;18.000000;273332.000000;8941673.000000;0.000000;;0.00060000000;0.00018000000;0.00007000000;0.00010000000
40600;-77.0721946599619;-9.57241539105732;510.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;JUP-01;Aguas abajo del puente de ingreso a Juprog;ANCASH;HUARI;;18.000000;272559.000000;8941178.000000;0.000000;;0.00170000000;0.00018000000;0.00007000000;0.00010000000
40601;-77.0758811585367;-9.56010009918611;511.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;LAG-02;Laguna Chipta;ANCASH;HUARI;;18.000000;272146.000000;8942538.000000;0.000000;;0.08085000000;0.00018000000;0.00270000000;0.00010000000
40602;-77.0954346257133;-9.55585186279091;512.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;Q-PR-01;Quebrada Piruro antes de unión con río Carash;ANCASH;HUARI;;18.000000;269996.000000;8942995.000000;0.000000;;0.00335000000;0.00018000000;0.00007000000;0.00010000000
40603;-77.0958441845914;-9.55581323707948;513.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;AD-Q-PR-01;Aguas abajo de la unión de Q-PR-01 y río Carash;ANCASH;HUARI;;18.000000;269951.000000;8942999.000000;0.000000;;0.00230000000;0.00018000000;0.00017000000;0.00010000000
40604;-77.0938365864354;-9.55811222099296;514.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;UP-Y-Q-PR-01;Aguas arriba de la unión de Q-PR-01 y río Carash;ANCASH;HUARI;;18.000000;270173.000000;8942746.000000;0.000000;;0.00050000000;0.00018000000;0.00024000000;0.00010000000
40605;-77.0168140262424;-9.49038290352681;515.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;R-Ayash-02;Río Ayash, altura sector Cambio 90;ANCASH;HUARI;SAN PEDRO DE CHANA;18.000000;278587.000000;8950289.000000;0.000000;;0.00945000000;0.00040000000;0.00280000000;0.00010000000
40606;-77.0174334608584;-9.48576014381903;516.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;R-Ayash-03;Río Ayash, aguas debajo de Centro Pichiu;ANCASH;HUARI;SAN PEDRO DE CHANA;18.000000;278516.000000;8950800.000000;0.000000;;0.00435000000;0.00020000000;0.00130000000;0.00010000000
40607;-77.0157732797034;-9.48835501012915;517.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;AP-01;Río Huancayoc, antes de unión con río Ayash;ANCASH;HUARI;SAN PEDRO DE CHANA;18.000000;278700.000000;8950514.000000;0.000000;;0.00610000000;0.00035000000;0.00155000000;0.00010000000
40608;-77.0251866058736;-9.52989120358703;518.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;A;;ANCASH;HUARI;SAN MARCOS;18.000000;277693.000000;8945913.000000;0.000000;;0.01020000000;0.00020000000;0.00940000000;0.00010000000
40609;-77.018925758465;-9.51356606507516;519.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;B;;ANCASH;HUARI;SAN MARCOS;18.000000;278370.000000;8947723.000000;0.000000;;0.00810000000;0.00020000000;0.00870000000;0.00010000000
40610;-77.0167473721485;-9.49144091043127;520.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;C;;ANCASH;HUARI;SAN MARCOS;18.000000;278595.000000;8950172.000000;0.000000;;0.00640000000;0.00020000000;0.00710000000;0.00010000000
40611;-77.0174865040716;-9.48548865284357;521.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;D;;ANCASH;HUARI;SAN MARCOS;18.000000;278510.000000;8950830.000000;0.000000;;0.00450000000;0.00020000000;0.00410000000;0.00010000000
40612;-77.0275724140396;-9.47110283638855;522.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;E;;ANCASH;HUARI;SAN MARCOS;18.000000;277393.000000;8952415.000000;0.000000;;0.00370000000;0.00020000000;0.00520000000;0.00010000000
40613;-77.0276869347865;-9.46889654537591;523.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;F;;ANCASH;HUARI;SAN MARCOS;18.000000;277379.000000;8952659.000000;0.000000;;0.00540000000;0.00020000000;0.00780000000;0.00010000000
40614;-77.027665253007;-9.5348123207935;524.000000;OEFA;Huari;Intercuenca Alto Marañón V;;;;G;;ANCASH;HUARI;SAN MARCOS;18.000000;277424.000000;8945367.000000;0.000000;;0.00720000000;0.00020000000;0.00430000000;0.00010000000
