ID_registro;FID;Shape;Prob_DAR;Cordillera;Cuenca;Zona UTM;Departamen;Provincia;Distrito;UNIDAD_geo;TIPO_UNIDA;LITOLOGIA_;Este_m;Norte_m
34777;404;Point;0.76177;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;252251.8;8942870.7
34778;405;Point;0.755052;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;253604.95;8942889.47
34779;406;Point;0.766603;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;246752.15;8942768.05
34780;407;Point;0.761092;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;246198.14;8942353.49
34781;408;Point;0.755345;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;245937.65;8942356.71
34782;409;Point;0.773444;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;246153.67;8942144.45
34783;410;Point;0.763252;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;244786.43;8941894.21
34784;411;Point;0.761588;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;245185.94;8941904.35
34785;412;Point;0.768712;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;245918.67;8941755.21
34786;413;Point;0.786993;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;245927.04;8941418.73
34787;414;Point;0.798438;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;247522.81;8941372.09
34788;415;Point;0.76456;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;245414.6;8941157.08
34789;416;Point;0.753954;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;245991.76;8941155.99
34790;417;Point;0.758818;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;247124.65;8941161.93
34791;418;Point;0.786483;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;247539.32;8941115
34792;419;Point;0.770573;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Sin denominaciÃ³n;Sin denominaciÃ³n; ;247009.77;8940801.11
34793;420;Point;0.773136;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;245331.49;8940801.99
34794;421;Point;0.770978;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;245390.93;8940661.1
34795;422;Point;0.762997;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Sin denominaciÃ³n;Sin denominaciÃ³n; ;246673.4;8940629.11
34796;423;Point;0.76368;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Sin denominaciÃ³n;Sin denominaciÃ³n; ;247515.37;8940516.79
34797;424;Point;0.779532;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;245355.34;8940357.36
34798;425;Point;0.771575;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Sin denominaciÃ³n;Sin denominaciÃ³n; ;246893.83;8940488.85
34799;426;Point;0.754651;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;244895.66;8940326.9
34800;427;Point;0.790085;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Sin denominaciÃ³n;Sin denominaciÃ³n; ;247585.53;8940351.59
34801;428;Point;0.798129;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;244733.26;8940271.13
34802;429;Point;0.77295;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;245528.07;8940178.75
34803;430;Point;0.779544;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Sin denominaciÃ³n;Sin denominaciÃ³n; ;247864.63;8940167.91
34804;431;Point;0.776036;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;244760.16;8939939.97
34805;432;Point;0.757095;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;244304.16;8939776.19
34806;433;Point;0.774154;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;248068.09;8939789.57
34807;434;Point;0.786982;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;248281.2;8939787.01
34808;435;Point;0.779461;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;246889.33;8939563.13
34809;436;Point;0.761283;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;244991.8;8939604.41
34810;437;Point;0.769831;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;244855.22;8939498.28
34811;438;Point;0.768579;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;244587.48;8939458.37
34812;439;Point;0.7971;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;245217.23;8939157.46
34813;440;Point;0.785664;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;248053.36;8939378.24
34814;441;Point;0.778037;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;248202.46;8939315.34
34815;442;Point;0.775132;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;246992.56;8939197.91
34816;443;Point;0.761271;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;248024.78;8939085.54
34817;444;Point;0.784963;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;246394.75;8938916.23
34818;445;Point;0.777433;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;245761.08;8938752.07
34819;446;Point;0.762271;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;248057.64;8938842.23
34820;447;Point;0.783817;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Batolito de la Cordillera Blanca;PlutÃ³nica;Granodiorita, tonalita;238607.58;8938693.43
34821;448;Point;0.778674;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;245068.55;8938588.55
34822;449;Point;0.784108;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;246737.9;8938515.31
34823;450;Point;0.760401;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;247289.06;8938462.68
34824;451;Point;0.757211;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;246739.04;8938346.34
34825;452;Point;0.799862;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;247300.9;8938045.28
34826;453;Point;0.77556;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;244370.36;8937869.13
34827;454;Point;0.829482;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;247438.38;8937643.13
34828;455;Point;0.785606;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;245757.22;8937481.45
34829;456;Point;0.831243;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;247548.01;8937318.81
34830;457;Point;0.784452;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;247123.05;8937425.5
34831;458;Point;0.763173;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Sin denominaciÃ³n;Sin denominaciÃ³n; ;245912.97;8937228.49
34832;459;Point;0.795428;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Batolito de la Cordillera Blanca;PlutÃ³nica;Granodiorita, tonalita;240005.47;8936988.37
34833;460;Point;0.769407;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;243716.03;8936796.78
34834;461;Point;0.765351;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;245171.01;8936809.97
34835;462;Point;0.82031;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;243714.68;8936525.63
34836;463;Point;0.77941;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;248674.27;8936614.85
34837;464;Point;0.854148;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;247502.23;8936512.04
34838;465;Point;0.762551;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;246079.37;8936447
34839;466;Point;0.755148;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;240880.27;8936020.25
34840;467;Point;0.773203;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;240845.92;8935891.49
34841;468;Point;0.777082;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;243613.84;8935869.99
34842;469;Point;0.759811;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;240775.71;8935732.25
34843;470;Point;0.770072;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;246703.42;8935575.61
34844;471;Point;0.76032;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;240701.49;8935242.01
34845;472;Point;0.767487;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;245894.11;8935315.02
34846;473;Point;0.752303;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;246020.51;8935180.58
34847;474;Point;0.762077;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;245148.34;8935060.36
34848;475;Point;0.788967;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;249998.31;8934799.72
34849;476;Point;0.786037;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;245223.73;8934125.51
34850;477;Point;0.763639;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;251631.47;8933950.76
34851;478;Point;0.755567;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;238563.02;8933747.71
34852;479;Point;0.754544;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;238435.69;8933617.6
34853;480;Point;0.809016;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;250420.21;8933654.48
34854;481;Point;0.759829;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;250093.72;8933556.22
34855;482;Point;0.783771;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;250751.98;8933452.92
34856;483;Point;0.784957;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;250746.47;8933292.19
34857;484;Point;0.7965;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;246269.77;8933247.82
34858;485;Point;0.761028;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;242847.7;8933225.63
34859;486;Point;0.772873;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;242054.04;8933138.22
34860;487;Point;0.758922;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;237887.09;8933072.01
34861;488;Point;0.757145;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;246020.16;8933045.95
34862;489;Point;0.779052;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;241329.03;8932930.23
34863;490;Point;0.766321;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;251061.16;8932938.11
34864;491;Point;0.762682;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;240942.49;8932720.47
34865;492;Point;0.757973;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;250614.83;8932717.46
34866;493;Point;0.763028;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;240761.07;8932501.89
34867;494;Point;0.755441;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;251774.45;8932465.73
34868;495;Point;0.754833;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;243407.03;8932210.59
34869;496;Point;0.758724;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;250274.12;8932139.35
34870;497;Point;0.766264;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;251332.48;8931970.78
34871;498;Point;0.759415;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;239010.04;8931882.01
34872;499;Point;0.781985;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;240082.67;8931773.5
34873;500;Point;0.765704;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;239869.05;8931758.76
34874;501;Point;0.759829;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;238437.23;8931700.08
34875;502;Point;0.777967;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;238277.01;8931620.1
34876;503;Point;0.761751;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;252591.66;8931687.56
34877;504;Point;0.775435;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;238080.83;8931462.99
34878;505;Point;0.780076;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;250268.68;8931476.66
34879;506;Point;0.770893;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;240320.76;8931339.43
34880;507;Point;0.766096;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;245204.71;8931117.01
34881;508;Point;0.7887;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;246571.33;8931034.34
34882;509;Point;0.781947;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;246208.42;8930978.87
34883;510;Point;0.755029;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;245091.38;8930861.94
34884;511;Point;0.763489;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;251839.33;8930860.9
34885;512;Point;0.765304;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;246978.33;8930649.44
34886;513;Point;0.78357;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;251964.36;8930598.33
34887;514;Point;0.782045;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito aluvial;Sedimento;Limo, arena, bloques;229518.47;8930408.02
34888;515;Point;0.795931;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito glaciar;Sedimento;Bloques, arena, limo;237845.93;8930497.11
34889;516;Point;0.773049;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;251369.01;8930501.37
34890;517;Point;0.760301;Blanca;Cuenca Santa;18;ANCASH;HUARAZ;OLLEROS;DepÃ³sito aluvial;Sedimento;Limo, arena, bloques;229226.7;8930243.87
34891;518;Point;0.798721;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;251255.33;8930434.59
34892;519;Point;0.77396;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;252142.34;8930364.82
34893;520;Point;0.789099;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;251298.61;8930254.3
34894;521;Point;0.813099;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;254303.55;8930289.9
34895;522;Point;0.762233;Blanca;Cuenca Santa;18;ANCASH;RECUAY;RECUAY;DepÃ³sito glaciar;Sedimento;Bloques, arena, limo;237628.43;8929864.36
34896;523;Point;0.774788;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;256808.54;8929836.63
34897;524;Point;0.767041;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n Pariahuanca;Sedimentaria;Areniscas, lutitas, calizas;251112.35;8929688.15
34898;525;Point;0.799;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n Pariahuanca;Sedimentaria;Areniscas, lutitas, calizas;249943.86;8929513.81
34899;526;Point;0.761653;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n Pariahuanca;Sedimentaria;Areniscas, lutitas, calizas;251078.71;8929556.23
34900;527;Point;0.77532;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;252277.16;8929531.89
34901;528;Point;0.783439;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n Pariahuanca;Sedimentaria;Areniscas, lutitas, calizas;250917.48;8929437.3
34902;529;Point;0.765396;Blanca;Cuenca Santa;18;ANCASH;RECUAY;RECUAY;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;237976.19;8929221.66
34903;530;Point;0.75537;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;245376.24;8929102.83
34904;531;Point;0.766419;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n Pariahuanca;Sedimentaria;Areniscas, lutitas, calizas;250425.99;8929087.19
34905;532;Point;0.791094;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;245247.91;8928888.24
34906;533;Point;0.795954;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;253376.97;8928263.58
34907;534;Point;0.769123;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;Grupo Chicama - FormaciÃ³n Sapotal;Sedimentaria;Lutita, limolita;245269.3;8928152.82
34908;535;Point;0.799022;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;245435.68;8927992.33
34909;536;Point;0.819149;Blanca;Cuenca Santa;18;ANCASH;RECUAY;RECUAY;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;238925.98;8927876.11
34910;537;Point;0.768078;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, limolita, carbÃ³n;243443.97;8927543.9
34911;538;Point;0.756372;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;Batolito de la Cordillera Blanca;PlutÃ³nica;Granodiorita, tonalita;244923.59;8926641.54
34912;539;Point;0.790205;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;262730.79;8926680.46
34913;540;Point;0.758413;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;244682.76;8926381.45
34914;541;Point;0.768042;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;262560.83;8926478.86
34915;542;Point;0.75716;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;244343.68;8926261.17
34916;543;Point;0.777459;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;258564.73;8926293.89
34917;544;Point;0.754615;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;245004.42;8926262.38
34918;545;Point;0.76009;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;244617.04;8926186.83
