ID_registro;0;CODIGO DE ADMINISTRADO (1);RUC;TITULAR;TIPO DE TITULAR ;"CODIGO DE UNIDAD FISCALIZABLE 
(1)";NOMBRE INFRAESTRUCTURA;TIPO DE INFRAESTRUCTURA (2);AMBITO GESTIÓN;VALORIZACIÓN;TRANSFERENCIA;TRATAMIENTO;DISPOSICIÓN FINAL;DEPARTAMENTO;PROVINCIA;DISTRITO;DIRECCIÓN;UBIGEO;ZONA;COORDENADA ESTE;COORDENADA NORTE;IGA-1;IGA-2;IGA-3;IGA-4;IGA-5;IGA-6;IGA-7;REGISTRO_AUTORITATIVO;ETAPA;FUENTE_ETAPA;FECHA_AS;OBSERVACIÓN;BENEFICIARIOS;GM_NP;GM_P;GNM_NP;GNM_P;ZONA.1;Año;Documento
40193;390;ADM13734;20232667681.0;CONCEJO DISTRITAL DE TAPUC;Municipalidad;UF0037190;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES TAPUC;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Pasco;Daniel Alcides Carrión;Tapuc;Jr. Joaquín Saavedra Merino S/N, al costado de la oficina de la Ex reforma agraria.;190207;18.0;340046;8843825.0;No tiene;-;-;-;-;-;;No aplica;CONSTRUCCIÓN;Ficha de verificación (04/09/2023);-;En la verificación se evidenció obras de remodelación.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40194;391;ADM12925;20193104267.0;MUNICIPALIDAD DISTRITAL DE ÑAHUIMPUQUIO;Municipalidad;UF0037191;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES ÑAHUIMPUQUIO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Huancavelica;Tayacaja;Ñahuimpuquio;Sector Santa Rosa (Carretera Huancavelica - Huancayo).;90710;18.0;492933;8636016.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (05/09/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40195;392;ADM14158;20339031038.0;MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE LARAOS;Municipalidad;UF0037192;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAN PEDRO DE LARAOS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Huarochirí;San Pedro de Laraos;Canchón.;150712;18.0;331647;8709591.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (25/08/2023);-;En la verificación no se observó residuos sólidos orgánicos en proceso de valorización.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40196;393;ADM11850;20133696661.0;MUNICIPALIDAD DISTRITAL DE CHILCA;Municipalidad;UF0037193;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CHILCA-JUNIN;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Huancayo;Chilca;"Sector Villa Hermosa, rivera del río Mantaro. Ref. en el terreno del Área Degradada ""Botadero Barrio Progreso"".";120107;18.0;475042;8662387.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (08/09/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40197;394;ADM13061;20198893359.0;MUNICIPALIDAD DISTRITAL DE ANTAUTA;Municipalidad;UF0036805;MEJORAMIENTO DEL SERVICIO DE LIMPIEZA PÚBLICA EN LA ZONA URBANA DEL DISTRITO DE ANTAUTA - MELGAR - PUNO;Infraestructura de disposición final / Relleno sanitario;Municipal;SI;NO;NO;SI;Puno;Azángaro;Potoni;Sector Ccarccatira;210209;19.0;363140.00;8413706.0;C. S/N GDA;;;;-;;;No aplica;OPERACIÓN;Supervisión;2023-05-20 00:00:00;No aplica;Distrito de Antauta;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40198;395;ADM13182;20201987297.0;MUNICIPALIDAD PROVINCIAL DE JAEN;Municipalidad;UF0037194;INFRAESTRUCTURA DE DISPOSICIÓN FINAL, PLANTA DE VALORIZACIÓN Y CENTRO DE ACOPIO DE RESIDUOS SÓLIDOS MUNICIPALES;Infraestructura de disposición final / Relleno sanitario;Municipal;SI;NO;NO;SI;Cajamarca;Jaén;Jaén;Sector la Mochenta;60801;17.0;745800;9356250.0;R.A. N° 946-2019-MPJ/A;;;;-;;;No aplica;OPERACIÓN;"Oficio N° 024-2025-MPJ/GSMGA-SGGIRS/EAGM
  Registro N° 2025-E01-021198";;;Distrito de Jaén;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40199;396;ADM28152;20563371995.0;RECPER SOCIEDAD ANONIMA CERRADA - RECPER S.A.C.;EORS;UF0037013;INFRAESTRUCTURA DE VALORIZACIÓN Y TRATAMIENTO DE RESIDUOS SÓLIDOS DEL ÁMBITO NO MUNICIPAL PARA REUTILIZACIÓN INDUSTRIAL;Planta de Tratamiento;No Municipal;SI;NO;SI;NO;Lima;Lima;Ate;Calle Santa Rosa N° 153, Urb. Industrial Santa Rosa;150103;18.0;285520;8666208.0;R. D. N° 01457-2022-MINAM/VMGA/DGRS;;;;-;;;"EO-RS-0183-19-150103
 EO-RS-0183-19-150103 Anexo 1 (Modificación de la información)
 EO-RS-0183-19-150103 Anexo 02 (Ampliación de unidades vehiculares para el manejo de residuos peligrosos)
 EO-RS-0183-19-150103 Anexo 03 (Ampliación de unidades vehiculares para el manejo de residuos no peligrosos)
 ""EO-RS-0183-19-150103 Anexo 04 (Modificación de la información consignada en el Registro Autoritativo de Empresas Operadoras de
 Residuos Sólidos relacionada con el cambio de responsable técnico)""
 EO-RS-0183-19-150103 Anexo 05 (Ampliación de las operaciones para el manejo simultáneo de residuos sólidos peligrosos y no peligrosos)";OPERACIÓN;OFICIO N° 00549-2022-MINAM/VMGA/DGRS;;;No aplica;NO;NO;SI;SI;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40200;397;ADM12681;20183093941.0;MUNICIPALIDAD PROVINCIAL JAUJA;Municipalidad;UF0019009;INFRAESTRUCTURA DEL PROYECTO AMPLIACIÓN Y MEJORAMIENTO DE LA GESTIÓN INTEGRAL DE LOS RESIDUOS SÓLIDOS EN LOS DISTRITOS DE JAUJA, SAUSA Y PANCAN DE LA PROVINCIA JAUJA-JUNÍN;Infraestructura de disposición final / Relleno sanitario;Municipal;SI;NO;NO;SI;Junín;Jauja;Pomacancha;Altura del Km 30 de la carretera Jauja - Tarma;120426;18.0;428222.00;8719636.0;R.G.D.A.Y.F. N° 011-2020-MPJ/GDAYF;;;;-;;;No aplica;CONSTRUCCIÓN CULMINADA;"Acta de culminación de obra
(Registro 2025-I01-055352)";-;-;Distritos de Jauja, Sausa y Pacán;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40201;398;ADM12502;20172730940.0;MUNICIPALIDAD DISTRITAL DE INGENIO;Municipalidad;UF0037250;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES EL INGENIO-JUNIN;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Huancayo;Ingenio;Carretera Anexo Rangra.;120122;18.0;472443;8685532.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (11/09/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40202;399;ADM14076;20318794180.0;MUNICIPALIDAD DISTRITAL DE HUASICANCHA;Municipalidad;UF0037251;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES HUASICANCHA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Huancayo;Huasicancha;Prolongacion Santa Barbara. Ref. Ex Colegio de Huasicancha.;120120;18.0;468737;8636888.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (12/09/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40203;400;ADM12978;20195243299.0;MUNICIPALIDAD DISTRITAL SAPALLANGA;Municipalidad;UF0037252;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAPALLANGA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Huancayo;Sapallanga;Coronel Cisneros. Ref. Ex Camal.;120133;18.0;482006;8658008.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (13/09/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40204;401;ADM13447;20212824641.0;MUNICIPALIDAD PROV. DE MARISCAL LUZURIAGA;Municipalidad;UF0037253;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES MARISCAL LUZURIAGA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Áncash;Mariscal Luzuriaga;Piscobamba;Barrio Gorgash, frente al Cementerio General de Piscobamba.;21301;18.0;239965;9019320.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (07/09/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40205;402;ADM12596;20177237826.0;MUNICIPALIDAD DIST. JOSÉ MARÍA QUIMPER;Municipalidad;UF0037254;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES JOSÉ MARÍA QUIMPER;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Camaná;José María Quimper;Mirador del Inca.;40202;18.0;741669;8164717.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (28/08/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40206;403;ADM12836;20190587437.0;MUNICIPALIDAD DISTRITAL NICÓLAS DE PIÉROLA;Municipalidad;UF0037255;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES NICÓLAS DE PIÉROLA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Camaná;Nicolás de Piérola;Av. Bolivar, calle José Santos Chocano.;40205;18.0;743628;8166963.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (01/09/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40207;404;ADM12265;20162664426.0;MUNICIPALIDAD DISTRITAL DE YAUCA;Municipalidad;UF0037256;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES YAUCA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Caravelí;Yauca;Calle General Segura, Molino Municipal.;40313;18.0;550933;8268879.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (05/09/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40208;405;ADM12441;20170503628.0;MUNICIPALIDAD DISTRITAL DE COCACHACRA;Municipalidad;UF0037257;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES COCACHACRA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Islay;Cocachacra;A la altura del Molino Sanson.;40702;19.0;206580;8109457.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (19/09/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40209;406;ADM13367;20207861759.0;MUNICIPALIDAD DISTRITAL DE JAQUI;Municipalidad;UF0037258;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES JAQUI;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Caravelí;Jaqui;Sector Los Olivos.;40310;18.0;560277;8288906.0;No tiene;-;-;-;-;-;;No aplica;CONSTRUCCIÓN;Ficha de verificación (05/09/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40210;407;ADM12883;20191802633.0;MUNICIPALIDAD PROVINCIAL DE CONDESUYOS;Municipalidad;UF0037259;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CONDESUYOS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Condesuyos;Chuquibamba;Cerca al grifo Condesuyos.;40601;18.0;751103;8247244.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (15/09/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40211;408;ADM12371;20166871035.0;MUNICIPALIDAD PROV. DE VILCAS HUAMAN;Municipalidad;UF0037260;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES VILCAS HUAMAN;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Ayacucho;Vilcas Huamán;Vilcas Huamán;Centro Poblado de San Juan de Chito, al noroeste del distrito.;51101;18.0;618044;8495486.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (23/08/2023);-;No aplica;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40212;409;ADM13547;20220338241.0;MUNICIPALIDAD DISTRITAL DE BELÉN;Municipalidad;UF0037261;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES BELÉN;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Ayacucho;Sucre;Belén;Psje Ica, por Plaza Principal de Belén S/N.;50902;18.0;634296;8473093.0;No tiene;-;-;-;-;-;;No aplica;CIERRE;Ficha de verificación (29/08/2023);-;Municipalidad informó que se encuentra en proceso de desmantelamiento, puesto que, está gestionando reubicar su infraestructura de valorización.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40213;410;ADM13166;20201620661.0;MUNICIPALIDAD DISTRITAL DE SORAS;Municipalidad;UF0037262;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SORAS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Ayacucho;Sucre;Soras;Exbotadero Urin Soras Huito.;50911;18.0;648050;8439924.0;No tiene;-;-;-;-;-;;No aplica;CONSTRUCCIÓN;Ficha de verificación (31/08/2023);-;La municipalidad informó que no ha valorizado desde el año 2022 y que se encuentra en proceso de implementación para iniciar operaciones.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40214;411;ADM12951;20194058935.0;MUNICIPALIDAD DISTRITAL DE SARA SARA;Municipalidad;UF0037263;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SARA SARA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Ayacucho;Páucar del Sara Sara;Sara Sara;Waswacercca, por el sector denominado Bienvenidos.;50810;18.0;665428;8314543.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (14/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40215;412;ADM12617;20178073151.0;MUNICIPALIDAD DISTRITAL TINGO DE SAPOSOA;Municipalidad;UF0037264;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES TINGO DE SAPOSOA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;San Martín;Mariscal Cáceres;Juanjuí;Sector Zanja Seca.;220406;18.0;314631;9213957.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (24/08/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40216;413;ADM16605;20531195141.0;MUNICIPALIDAD DISTRITAL PILLUANA;Municipalidad;UF0037265;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES PILLUANA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;San Martín;Picota;Pilluana;Jr. Ucayali S/N. A dos cuadras de la I.E José Antonio Encinas Franco.;220704;18.0;357252;9250526.0;No tiene;-;-;-;-;-;;No aplica;CONSTRUCCIÓN;Ficha de verificación (29/08/2023);-;La municipalidad informó que se gestionará implementación para el año 2024.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40217;414;ADM12066;20148169501.0;MUNICIPALIDAD DISTRITAL DE CACATACHI;Municipalidad;UF0037266;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CACATACHI;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;San Martín;San Martín;Cacatachi;Jr. Oscar R. Benavides, cuadra 1, cerca a la faja marginal de la Quebrada Shupishiña.;220903;18.0;339215;9285541.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (15/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40218;415;ADM12064;20148157597.0;MUNICIPALIDAD DISTRITAL DE JUAN GUERRA;Municipalidad;UF0037267;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES JUAN GUERRA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;San Martín;San Martín;Juan Guerra;Jr. Los Proceres, margen derecha de la carretera central.;220908;18.0;353426;9272794.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (18/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40219;416;ADM13848;20273871013.0;MUNICIPALIDAD DISTRITAL DE CABANACONDE;Municipalidad;UF0037307;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CABANACONDE;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Caylloma;Cabanaconde;Sector San Miguel SN, por la carretera Chivay a Cabanaconde.;40503;19.0;182275;8271268.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (12/09/2023);-;En la verificación no se observó residuos sólidos orgánicos en proceso de valorización.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40220;417;ADM13689;20228892735.0;MUNICIPALIDAD DISTRITAL DE ICHUPAMPA;Municipalidad;UF0037308;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES ICHUPAMPA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Caylloma;Ichupampa;Calle Ugarte Mz. U1 Lte 1.;40509;19.0;211865;8267802.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (14/09/2023);-;En la verificación no se observó residuos sólidos orgánicos en proceso de valorización.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40221;418;ADM14042;20312182417.0;MUNICIPALIDAD DISTRITAL DE LARI;Municipalidad;UF0037309;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES LARI;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Caylloma;Lari;Zona de CCOIMO, camino al mirador de MACA.;40510;19.0;203774;8270349.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (12/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40222;419;ADM13588;20221840675.0;MUNICIPALIDAD DISTRITAL DE MADRIGAL;Municipalidad;UF0037310;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES MADRIGAL;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Caylloma;Madrigal;Calle Franisco Bolognesi S/N, camino a MALATA.;40513;19.0;198493;98272494.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (15/09/2023);-;En la verificación no se observó residuos sólidos orgánicos en proceso de valorización.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40223;420;ADM12835;20190584331.0;MUNICIPALIDAD DISTRITAL DE SIBAYO;Municipalidad;UF0037311;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SIBAYO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Caylloma;Sibayo;-;40515;19.0;236437;8286741.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (08/09/2023);-;En la verificación no se observó residuos sólidos orgánicos en proceso de valorización.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40224;421;ADM13400;20209175712.0;MUNICIPALIDAD DISTRITAL DE YANQUE;Municipalidad;UF0037312;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES YANQUE;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Caylloma;Yanque;Av. Colca S/N, sector Anansaya.;40519;19.0;215534;8268043.0;No tiene;-;-;-;-;-;;No aplica;CONSTRUCCIÓN;Ficha de verificación (13/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40225;422;ADM11723;20121103754.0;MUNICIPALIDAD DISTRITAL DE CAYMA;Municipalidad;UF0037313;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CAYMA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Arequipa;Arequipa;Cayma;Pampa Condormico, al costado del Pueblo Los Jazmines, Carretera Charcani.;40103;19.0;230468;8197179.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (25/08/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40226;423;ADM12526;20174802786.0;MUNICIPALIDAD DISTRITAL DE CANCHAYLLO;Municipalidad;UF0037314;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CANCHAYLLO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Jauja;Canchayllo;Av. Ferrocarril S/N, barrio 28 de Julio. Ref. costado de vivero municipal.;120405;18.0;421700;8695354.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (31/08/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40227;424;ADM13098;20199817893.0;MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE CAJAS;Municipalidad;UF0037315;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAN PEDRO DE CAJAS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Tarma;San Pedro de Cajas;Sector Magaypata.;120708;18.0;406934;8757075.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (29/08/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40228;425;ADM13890;20281832329.0;MUNICIPALIDAD DISTRITAL DE MOLINOS;Municipalidad;UF0037316;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES MOLINOS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Jauja;Molinos;Espalda del estadio municipal.;120418;18.0;451197;8702393.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (04/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40229;426;ADM12640;20179329779.0;MUNICIPALIDAD DISTRITAL DE HUAMALI;Municipalidad;UF0037317;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES HUAMALI;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Jauja;Huamalí;Jr. Manuel de Pinto S/N, intersección con Jr. Ayacucho. Ref. costado del cementerio general del distrito.;120408;18.0;454217;8694142.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (19/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40230;427;ADM12286;20163707463.0;MUNICIPALIDAD DISTRITAL DE MUQUIYAUYO;Municipalidad;UF0037318;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES MUQUIYAUYO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Jauja;Muquiyauyo;Jr. Aríca S/N, Ref. a espalda del estadio municipal.;120421;18.0;451074;8693197.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (20/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
