ID_registro;archivo_origen;N;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;RUC;RESPONSABLE;COD_UF;DENOMINACIÓN;ZONA;ESTE;NORTE;PERIMETRO;ÁREA_M2;ÁREA_HA;VOLUMEN;AMBITO;TIPO_ESPACIO;OPERATIVIDAD;SEGREGACIÓN;QUEMA_RRSS;AGUAJAL;BOFEDAL;PANTANO;AMORTIGUAMIENTO_ANP;ANP;CATEGORIA;Año;Documento
38522;7584838-anexo-ii-5.xlsx;86;30101;Apurimac;Abancay;Abancay;Por determinar;Por Determinar;UF0035785;Abancay 07;18;724103.0;8488190;186;1127.0;0.1127;620;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38523;7584838-anexo-ii-5.xlsx;87;30104;Apurimac;Abancay;Curahuasi;Por determinar;Por Determinar;UF0035787;Curahuasi 01;18;751682.0;8501123;125;485.0;0.0485;267;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38524;7584838-anexo-ii-5.xlsx;88;30104;Apurimac;Abancay;Curahuasi;Por determinar;Por Determinar;UF0035788;Curahuasi 02;18;751558.0;8501314;483;3847.0;0.3847;1731;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38525;7584838-anexo-ii-5.xlsx;89;30104;Apurimac;Abancay;Curahuasi;Por determinar;Por Determinar;UF0035789;Curahuasi 03;18;753223.0;8501163;142;835.0;0.0835;418;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38526;7584838-anexo-ii-5.xlsx;90;30107;Apurimac;Abancay;Pichirhua;Por determinar;Por Determinar;UF0017953;Pichirhua;18;725695.0;8485308;136;292.0;0.0292;438;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38527;7584838-anexo-ii-5.xlsx;91;30107;Apurimac;Abancay;Pichirhua;20148182788;Municipalidad provincial de Abancay;UF0035786;Abancay 09;18;725470.0;8485625;304;5413.0;0.5413;1353;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38528;7584838-anexo-ii-5.xlsx;92;30109;Apurimac;Abancay;Tamburco;Por determinar;Por Determinar;UF0017963;Veronicayoc;18;732025.0;8494695;235;3545.0;0.3545;5318;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38529;7584838-anexo-ii-5.xlsx;93;30109;Apurimac;Abancay;Tamburco;Por determinar;Por Determinar;UF0035781;Abancay 01;18;732486.39;8495188.67;96;256.0;0.0256;103;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38530;7584838-anexo-ii-5.xlsx;94;30204;Apurimac;Andahuaylas;Huancarama;Por determinar;Por Determinar;UF0017931;Magdalena 1;18;706267.0;8491157;153;948.0;0.0948;948;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38531;7584838-anexo-ii-5.xlsx;95;30204;Apurimac;Andahuaylas;Huancarama;Por determinar;Por Determinar;UF0017932;Magdalena 2;18;706159.0;8491235;69.5;235.0;0.0235;355;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38532;7584838-anexo-ii-5.xlsx;96;30204;Apurimac;Andahuaylas;Huancarama;Por determinar;Por Determinar;UF0017933;Pampuera;18;706537.0;8491555;144;1214.0;0.1214;910;Rural;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38533;7584838-anexo-ii-5.xlsx;97;30207;Apurimac;Andahuaylas;Kishuara;Por determinar;Por Determinar;UF0017934;Kishuara;18;703283.0;8485455;57.7;233.0;0.0233;350;Rural;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38534;7584838-anexo-ii-5.xlsx;98;30209;Apurimac;Andahuaylas;Pacucha;Por determinar;Por Determinar;UF0017935;Pacocha 3;18;679459.0;8494289;283;5318.0;0.5318;8000;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38535;7584838-anexo-ii-5.xlsx;99;30213;Apurimac;Andahuaylas;San Jeronimo;Por determinar;Por Determinar;UF0017936;Huinchos;18;679032.0;8485497;221;2672.0;0.2672;6680;Rural;Privado;ACTIVO;Si;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38536;7584838-anexo-ii-5.xlsx;100;30213;Apurimac;Andahuaylas;San Jeronimo;Por determinar;Por Determinar;UF0017937;Union Chumbao 1;18;676779.0;8488244;20;1023.0;0.1023;510;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38537;7584838-anexo-ii-5.xlsx;101;30213;Apurimac;Andahuaylas;San Jeronimo;Por determinar;Por Determinar;UF0017938;Union Chumbao 2;18;676781.0;8488415;147;638.0;0.0638;319;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38538;7584838-anexo-ii-5.xlsx;102;30216;Apurimac;Andahuaylas;Talavera;Por determinar;Por Determinar;UF0017939;Talavera 1;18;668045.0;8489534;255;1417.0;0.1417;1275.3;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38539;7584838-anexo-ii-5.xlsx;103;30216;Apurimac;Andahuaylas;Talavera;Por determinar;Por Determinar;UF0017940;Talavera 2;18;667220.0;8489828;149;890.0;0.089;445;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38540;7584838-anexo-ii-5.xlsx;104;30401;Apurimac;Aymaraes;Chalhuanca;Por determinar;Por Determinar;UF0017964;Chalhuanca 1;18;691343.0;8417997;85.2;391.0;0.0391;7798;Rural;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38541;7584838-anexo-ii-5.xlsx;105;30401;Apurimac;Aymaraes;Chalhuanca;Por determinar;Por Determinar;UF0017965;Chalhuanca 2;18;691638.0;8417909;98.5;175.0;0.0175;263;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38542;7584838-anexo-ii-5.xlsx;106;30401;Apurimac;Aymaraes;Chalhuanca;Por determinar;Por Determinar;UF0017966;Sector Urubamba;18;687529.0;8419865;62;213.0;0.0213;426;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38543;7584838-anexo-ii-5.xlsx;107;30601;Apurimac;Chincheros;Chincheros;Por determinar;Por Determinar;UF0035790;Chincheros 01;18;637722.0;8504969;122;627.0;0.0627;251;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38544;7584838-anexo-ii-5.xlsx;108;30601;Apurimac;Chincheros;Chincheros;Por determinar;Por Determinar;UF0035791;Chincheros 02;18;638563.0;8504275;133;923.0;0.0923;415.35;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38545;7584838-anexo-ii-5.xlsx;109;30601;Apurimac;Chincheros;Chincheros;Por determinar;Por Determinar;UF0035792;Chincheros 03;18;637840.0;8505345;209;2647.0;0.2647;925;Rural;Público;NO ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38546;7584838-anexo-ii-5.xlsx;110;30607;Apurimac;Chincheros;Uranmarca;Por determinar;Por Determinar;UF0035793;Uranmarca 01;18;644487.0;8487823;157;1245.0;0.1245;560.25;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38547;7584838-anexo-ii-5.xlsx;111;30506;Apurimac;Cotabambas;Challhuahuacho;Por determinar;Por Determinar;UF0017946;Challhuahuacho 1;18;797392.0;8437606;133;513.0;0.0513;770;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38548;7584838-anexo-ii-5.xlsx;112;30506;Apurimac;Cotabambas;Challhuahuacho;Por determinar;Por Determinar;UF0017947;San Marcos 1;18;798038.0;8438337;403;910.0;0.091;590;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38549;7584838-anexo-ii-5.xlsx;113;30506;Apurimac;Cotabambas;Challhuahuacho;Por determinar;Por Determinar;UF0017948;San Marcos 2;18;798089.0;8438538;122;779.0;0.0779;3116;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38550;7584838-anexo-ii-5.xlsx;114;30506;Apurimac;Cotabambas;Challhuahuacho;Por determinar;Por Determinar;UF0017949;San Marcos 3;18;797884.0;8438344;72.8;216.0;0.0216;162;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38551;7584838-anexo-ii-5.xlsx;115;30502;Apurimac;Cotabambas;Cotabambas;Por determinar;Por Determinar;UF0017950;Challhuahuacho 2;18;785277.0;8477555;176;1085.0;0.1085;1357;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38552;7584838-anexo-ii-5.xlsx;116;30502;Apurimac;Cotabambas;Cotabambas;Por determinar;Por Determinar;UF0017951;Challhuahuacho 3;18;786473.0;8479176;172;983.0;0.0983;344;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38553;7584838-anexo-ii-5.xlsx;117;30502;Apurimac;Cotabambas;Cotabambas;Por determinar;Por Determinar;UF0017952;Cotabambas;18;787378.0;8480656;53.8;156.0;0.0156;188;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38554;7584838-anexo-ii-5.xlsx;118;30502;Apurimac;Cotabambas;Cotabambas;Por determinar;Por Determinar;UF0035794;Cotabambas 04;18;785064.12;8477159.35;66;231.0;0.0231;55;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38555;7584838-anexo-ii-5.xlsx;119;30502;Apurimac;Cotabambas;Cotabambas;Por determinar;Por Determinar;UF0035795;Cotabambas 05;18;786740.48;8475575.96;522;9092.0;0.9092;4546;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38556;7584838-anexo-ii-5.xlsx;120;30501;Apurimac;Cotabambas;Tambobamba;Por determinar;Por Determinar;UF0017941;Rio Palcaro;18;804448.0;8455770;99.4;540.0;0.054;2160;Rural;Privado;NO ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38557;7584838-anexo-ii-5.xlsx;121;30501;Apurimac;Cotabambas;Tambobamba;Por determinar;Por Determinar;UF0017942;Rio Palcaro Ccaccañan 1;18;804329.0;8455607;210;2114.0;0.2114;4228;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38558;7584838-anexo-ii-5.xlsx;122;30501;Apurimac;Cotabambas;Tambobamba;Por determinar;Por Determinar;UF0017943;Rio Palcaro Ccaccañan 2;18;804290.0;8455495;108;608.0;0.0608;1520;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38559;7584838-anexo-ii-5.xlsx;123;30501;Apurimac;Cotabambas;Tambobamba;Por determinar;Por Determinar;UF0017944;Rio Palcaro 1;18;804096.0;8455272;62.2;258.0;0.0258;439;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38560;7584838-anexo-ii-5.xlsx;124;30501;Apurimac;Cotabambas;Tambobamba;Por determinar;Por Determinar;UF0017945;Rio Palcaro 2;18;803820.0;8454856;311;2730.0;0.273;4095;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38561;7584838-anexo-ii-5.xlsx;125;30501;Apurimac;Cotabambas;Tambobamba;Por determinar;Por Determinar;UF0035796;Tambobamba 01;18;806193.0;8456858;70.8;105.0;0.0105;25;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38562;7584838-anexo-ii-5.xlsx;126;30501;Apurimac;Cotabambas;Tambobamba;Por determinar;Por Determinar;UF0035797;Tambobamba 02;18;804531.66;8455979.35;108;684.0;0.0684;342;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38563;7584838-anexo-ii-5.xlsx;127;30501;Apurimac;Cotabambas;Tambobamba;Por determinar;Por Determinar;UF0035798;Tambobamba 08;18;804741.0;8456048;190;1095.0;0.1095;602;Rural;Privado;NO ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38564;7584838-anexo-ii-5.xlsx;128;30501;Apurimac;Cotabambas;Tambobamba;Por determinar;Por Determinar;UF0035799;Tambobamba 09;18;806737.0;8459049;69;189.0;0.0189;94;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38565;7584838-anexo-ii-5.xlsx;129;40102;Arequipa;Arequipa;Alto Selva Alegre;Por determinar;Por Determinar;UF0018094;Puente Ejército;19;230958.0;8188373;801;18769.0;1.8769;75076;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38566;7584838-anexo-ii-5.xlsx;130;40102;Arequipa;Arequipa;Alto Selva Alegre;Por determinar;Por Determinar;UF0018095;Alto Selva Alegre 1;19;230677.0;8188932;502;13555.0;1.3555;54220;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38567;7584838-anexo-ii-5.xlsx;131;40102;Arequipa;Arequipa;Alto Selva Alegre;Por determinar;Por Determinar;UF0035193;Alto Selva Alegre 2;19;230137.0;8189530;1072;21103.0;2.1103;84412;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38568;7584838-anexo-ii-5.xlsx;132;40102;Arequipa;Arequipa;Alto Selva Alegre;Por determinar;Por Determinar;UF0018096;San Lázaro/Villa Florida;19;230277.0;8189294;456;5484.0;0.5484;21936;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38569;7584838-anexo-ii-5.xlsx;133;40102;Arequipa;Arequipa;Alto Selva Alegre;Por determinar;Por Determinar;UF0018097;Chaparral 1;19;231648.0;8189247;308;4922.0;0.4922;19688;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38570;7584838-anexo-ii-5.xlsx;134;40102;Arequipa;Arequipa;Alto Selva Alegre;Por determinar;Por Determinar;UF0018098;Chaparral 2;19;231884.0;8188883;1352;39024.0;3.9024;156096;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38571;7584838-anexo-ii-5.xlsx;135;40102;Arequipa;Arequipa;Alto Selva Alegre;Por determinar;Por Determinar;UF0018099;Quebrada Primero De Enero;19;230125.0;8188096;1755;29811.0;2.9811;119244;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38572;7584838-anexo-ii-5.xlsx;136;40102;Arequipa;Arequipa;Alto Selva Alegre;Por determinar;Por Determinar;UF0018100;Calambucos;19;232450.0;8190035;486;2330.0;0.233;9320;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38573;7584838-anexo-ii-5.xlsx;137;40101;Arequipa;Arequipa;Arequipa;Por determinar;Por Determinar;UF0018110;Arequipa;19;227533.0;8183317;3529;14275.0;1.4275;35687.5;Rural;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38574;7584838-anexo-ii-5.xlsx;138;40103;Arequipa;Arequipa;Cayma;Por determinar;Por Determinar;UF0018086;Las Lomas;19;227968.0;8193247;767;9711.0;0.9711;9711;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38575;7584838-anexo-ii-5.xlsx;139;40104;Arequipa;Arequipa;Cerro Colorado;Por determinar;Por Determinar;UF0019091;Quebrada El Nazareno;19;227289.303791;8193128.466091;1238;50388.0;5.0388;125970;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38576;7584838-anexo-ii-5.xlsx;140;40104;Arequipa;Arequipa;Cerro Colorado;Por determinar;Por Determinar;UF0018087;Cerro Colorado 1;19;224921.0;8193103;175;1759.0;0.1759;1554595;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38577;7584838-anexo-ii-5.xlsx;141;40104;Arequipa;Arequipa;Cerro Colorado;Por determinar;Por Determinar;UF0018088;Quebrada Municipal;19;223324.0;8193223;1911;42913.0;4.2913;193108.5;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38578;7584838-anexo-ii-5.xlsx;142;40104;Arequipa;Arequipa;Cerro Colorado;Por determinar;Por Determinar;UF0018114;Quebrada Apima;19;222134.0;8193914;198;212.0;0.0212;848;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38579;7584838-anexo-ii-5.xlsx;143;40104;Arequipa;Arequipa;Cerro Colorado;Por determinar;Por Determinar;UF0018115;Quebrada Eduardo Pineda;19;222512.0;8193497;214;200.0;0.02;1000;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38580;7584838-anexo-ii-5.xlsx;144;40104;Arequipa;Arequipa;Cerro Colorado;Por determinar;Por Determinar;UF0018116;Quebrada Edward De La Breña;19;223492.0;8191617;191;2327.0;0.2327;11635;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38581;7584838-anexo-ii-5.xlsx;145;40104;Arequipa;Arequipa;Cerro Colorado;Por determinar;Por Determinar;UF0018117;Cerro Colorado 2;19;220776.0;8194562;371;7399.0;0.7399;14798;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38582;7584838-anexo-ii-5.xlsx;146;40104;Arequipa;Arequipa;Cerro Colorado;Por determinar;Por Determinar;UF0018132;Cerro Colorado 3;19;221815.0;8189542;588;7803.0;0.7803;27310.5;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38583;7584838-anexo-ii-5.xlsx;147;40104;Arequipa;Arequipa;Cerro Colorado;Por determinar;Por Determinar;UF0018133;Cerro Colorado 4;19;220887.0;8189756;387;3892.0;0.3892;13622;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38584;7584838-anexo-ii-5.xlsx;148;40105;Arequipa;Arequipa;Characato;Por determinar;Por Determinar;UF0018090;Characato;19;234824.0;8176553;824;27954.0;2.7954;27954;Rural;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38585;7584838-anexo-ii-5.xlsx;149;40105;Arequipa;Arequipa;Characato;Por determinar;Por Determinar;UF0018091;Taurodromo;19;234887.0;8176525;610;4728.0;0.4728;28368;Rural;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38586;7584838-anexo-ii-5.xlsx;150;40105;Arequipa;Arequipa;Characato;Por determinar;Por Determinar;UF0018093;Quebrada La Huaylla;19;233171.0;8176149;1712;13544.0;1.3544;27088;Rural;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38587;7584838-anexo-ii-5.xlsx;151;40107;Arequipa;Arequipa;Jacobo Hunter;Por determinar;Por Determinar;UF0035180;Jacobo Hunter 1;19;226762.42;8178030.49;1250;3022.0;0.3022;6044;Rural;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38588;7584838-anexo-ii-5.xlsx;152;40107;Arequipa;Arequipa;Jacobo Hunter;Por determinar;Por Determinar;UF0035181;Huasacache;19;226637.01;8178490.54;402;7608.0;0.7608;68472;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38589;7584838-anexo-ii-5.xlsx;153;40107;Arequipa;Arequipa;Jacobo Hunter;Por determinar;Por Determinar;UF0035182;Jacobo Hunter 2;19;225368.0;8180181;334;1383.0;0.1383;6915;Rural;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38590;7584838-anexo-ii-5.xlsx;154;40107;Arequipa;Arequipa;Jacobo Hunter;Por determinar;Por Determinar;UF0035183;Jacobo Hunter 3;19;225327.09;8180104.11;346;864.0;0.0864;3024;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38591;7584838-anexo-ii-5.xlsx;155;40107;Arequipa;Arequipa;Jacobo Hunter;Por determinar;Por Determinar;UF0035187;Socabaya 1;19;227230.18;8178168.17;307;680.0;0.068;680;Rural;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38592;7584838-anexo-ii-5.xlsx;156;40108;Arequipa;Arequipa;La Joya;Por determinar;Por Determinar;UF0018129;La Joya;19;195084.0;8179400;195;1623.0;0.1623;1623;Rural;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38593;7584838-anexo-ii-5.xlsx;157;40108;Arequipa;Arequipa;La Joya;Por determinar;Por Determinar;UF0018130;Rio Seco;19;196261.0;8176787;398;1977.0;0.1977;389106;Rural;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38594;7584838-anexo-ii-5.xlsx;158;40108;Arequipa;Arequipa;La Joya;Por determinar;Por Determinar;UF0018131;Fundo 2 De Mayo;19;194407.0;8174591;458;7949.0;0.7949;11923.5;Rural;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38595;7584838-anexo-ii-5.xlsx;159;40109;Arequipa;Arequipa;Mariano Melgar;Por determinar;Por Determinar;UF0035174;Villa Los Olivos 1;19;235860.26;8185130.57;226;2851.0;0.2851;28510;Rural;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38596;7584838-anexo-ii-5.xlsx;160;40109;Arequipa;Arequipa;Mariano Melgar;Por determinar;Por Determinar;UF0035175;Villa Los Olivos 2;19;236008.16;8185127.78;191;1573.0;0.1573;31460;Rural;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38597;7584838-anexo-ii-5.xlsx;161;40110;Arequipa;Arequipa;Miraflores;Por determinar;Por Determinar;UF0018081;Miraflores 1;19;233308.0;8188455;1224;28183.0;2.8183;98640.5;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38598;7584838-anexo-ii-5.xlsx;162;40110;Arequipa;Arequipa;Miraflores;Por determinar;Por Determinar;UF0018082;Miraflores 2;19;234210.0;8188569;648;6587.0;0.6587;2914758;Urbano;Público;ACTIVO;Si;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38599;7584838-anexo-ii-5.xlsx;163;40110;Arequipa;Arequipa;Miraflores;Por determinar;Por Determinar;UF0018083;Miraflores 3;19;234503.0;8189061;721;4234.0;0.4234;6351;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38600;7584838-anexo-ii-5.xlsx;164;40110;Arequipa;Arequipa;Miraflores;Por determinar;Por Determinar;UF0019092;Quebrada San Lázaro;19;233081.641594;8188515.934257;4218;88845.0;8.8845;355380;Urbano;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38601;7584838-anexo-ii-5.xlsx;165;40111;Arequipa;Arequipa;Mollebaya;Por determinar;Por Determinar;UF0018092;Mollebaya 1;19;235218.0;8175780;432;4133.0;0.4133;8266;Rural;Público;ACTIVO;Si;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38602;7584838-anexo-ii-5.xlsx;166;40111;Arequipa;Arequipa;Mollebaya;Por determinar;Por Determinar;UF0018101;Mollebaya 2;19;234247.0;8172308;211;2361.0;0.2361;18888;Rural;Privado;NO ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
38603;7584838-anexo-ii-5.xlsx;167;40112;Arequipa;Arequipa;Paucarpata;Por determinar;Por Determinar;UF0035173;Santo Domingo San Bernardo;19;236659.04;8184947.7;3132;36066.0;3.6066;288528;Rural;-;ACTIVO;Si;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38604;7584838-anexo-ii-5.xlsx;168;40112;Arequipa;Arequipa;Paucarpata;Por determinar;Por Determinar;UF0035176;Chiguata 1;19;237368.92;8183589.15;312;4513.0;0.4513;45130;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
38605;7584838-anexo-ii-5.xlsx;169;40112;Arequipa;Arequipa;Paucarpata;Por determinar;Por Determinar;UF0035177;Chiguata 2;19;237688.0;8183539;378;8174.0;0.8174;65392;Rural;Privado;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
