ID_registro;archivo_origen;AAA;ALA;UNIDAD HIDROGRÁFICA;PFAFSTETTER;TIPO DEL RECURSO HÍDRICO;NOMBRE DEL RECURSO HÍDRICO;CÓDIGO FINAL;DESCRIPCION;DEPARTAMENTO;PROVINCIA;DISTRITO;ZONA;ESTE;NORTE;ALTITUD m.s.n.m.;CLASIFICACÍON DE CUERPOS DE AGUA
34044;Red monitoreo_cuenca Pativilca_OK.xls;Cañete Fortaleza;Barranca;Cuenca Pativilca;13758;Río;Pativilca;RPati8;Río Pativilca, aproximadamente a 1.5 Km aguas arriba de la confluencia con el rio Rapay;ANCASH;BOLOGNESI;MANGAS;18;260738;8841383;1433;Categoría 3
34045;Red monitoreo_cuenca Pativilca_OK.xls;Cañete Fortaleza;Barranca;Cuenca Pativilca;13758;Río;Pativilca;RPati9;Río Pativilca, aproximadamente a 380 m aguas arriba del antiguo puente Bolívar;LIMA;BARRANCA;PATIVILCA;18;196893;8813839;51;Categoría 3
34046;Red monitoreo_cuenca Pativilca_OK.xls;Cañete Fortaleza;Barranca;Cuenca Pativilca;13758;Río;Pativilca;RPati10;Río Pativilca, aproximadamente a 1.1 Km  aguas abajo del antiguo puente Bolívar;LIMA;BARRANCA;PATIVILCA;18;195735;8812876;30;Categoría 3
34047;Red monitoreo_cuenca Pativilca_OK.xls;Cañete Fortaleza;Barranca;Cuenca Pativilca;13758;Río;Pativilca;RPati11;"Río Pativilca, aproximadamente a 870 m antes de la desembocadura al mar de Pativilca
";LIMA;BARRANCA;PATIVILCA;18;194895;8812516;20;Categoría 3
34048;Red monitoreo_cuenca Pativilca_OK.xls;Cañete Fortaleza;Barranca;Cuenca Pativilca;13758;Río;Quero;RQuer1;Río Quero, aproximadamente 140 m antes de tributar al río Pativilca, margen izquierda.;ANCASH;BOLOGNESI;HUASTA;18;269644;8872424;2678;Categoría 3
34049;Red monitoreo_cuenca Pativilca_OK.xls;Cañete Fortaleza;Barranca;Cuenca Pativilca;13758;Río;Quero;RQuer2;"Río Quero, aproximadamente 1140 m  aguas arriba del punto RQuer1.
";ANCASH;BOLOGNESI;HUASTA;18;270205;8873284;2732;Categoría 3
34050;Red monitoreo_cuenca Pativilca_OK.xls;Cañete Fortaleza;Barranca;Cuenca Pativilca;13758;Río;Rapay;RRapa1;"Río Rapay, aproximadamente a 177 m antes de tributar al río Pativilca, margen izquierda.
";LIMA;CAJATAMBO;COPA;18;261811;8840517;1475;Categoría 3
34051;Red monitoreo_cuenca Pativilca_OK.xls;Cañete Fortaleza;Barranca;Cuenca Pativilca;13758;Río;Rapay;RRapa2;Río Rapay, aproximadamente a 1.3 Km  aguas arriba de la confluencia con el rio Pativilca;LIMA;CAJATAMBO;COPA;18;262613;8841248;1538;Categoría 3
34052;Red monitoreo_cuenca Pativilca_OK.xls;Cañete Fortaleza;Barranca;Cuenca Pativilca;13758;Río;LLÁMAC;RLlam4;Río Llámac, aproximadamente a 3700 m aguas arriba de la confluencia con el río Achín.;ANCASH;BOLOGNESI;HUASTA;18;275012;8871877;3040;Categoría 3
34053;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Tambillo;QTamb1;"Quebrada Tambillo, aproximadamente a 800 m antes de la confluencia del rio Chacchan, altura de trocha carrozable.
";ANCASH;HUARAZ;PARIACOTO;18;196609;8948875;2910;Categoría 3
34054;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Tinco; QTinc1;"Quebrada Tinco, ubicado a 50 m de  carretera Casma - Huaraz.
";ANCASH;HUARAZ;PIRA;18;211968;8943802;4203;Categoría 3
34055;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Tinco; QTinc2;"Quebrada Tinco, aproximadamente a 30 m. aguas abajo de pozos sépticos del Centro Poblado Tinco.
";ANCASH;HUARAZ;PIRA;18;208208;8942777;3727;Categoría 3
34056;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Laguna Natural;Maco;LMaco1;"Laguna Maco, aproximadamente a la salida del dique de laguna.
";ANCASH;HUARAZ;PIRA;18;204643;8947904;4411;Categoría 4
34057;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Yupanca;QYupa1;"Quebrada Yupanca, aproximadamente 10 m. aguas arriba del puente Tranca de la carretera Cantu.
";ANCASH;HUARAZ;PIRA;18;207410;8945322;3826;Categoría 3
34058;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Pishan;QPish1;"Quebrada Pishan, aproximadamente 50 m. de la carretera con dirección al distrito de Pira.
";ANCASH;HUARAZ;PIRA;18;204574;8939588;3601;Categoría 3
34059;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Vado;RVado1;"Río Vado, aproximadamente 20 m aguas arriba del puente Vado.
";ANCASH;HUARAZ;LA LIBERTAD;18;200359;8933825;3195;Categoría 3
34060;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Rahuar;QRahu1;"Quebrada Rahuar, aproximadamente 20 m. aguas abajo de la descarga de Bocamina María de las Nieves.
";ANCASH;HUARAZ;PIRA;18;200544;8937857;3878;Categoría 3
34061;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Rahuar;QRahu2;"Quebrada Rahuar, dentro de la malla metálica de la empresa Minera Shuntur S.A.
";ANCASH;HUARAZ;PIRA;18;200238;8938100;3726;Categoría 3
34062;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Rahuar;QRahu3;"Quebrada Rahuar, aguas abajo de estanques de Rotoplas de aguas tratadas por la empresa Minera Shuntur S.A.
";ANCASH;HUARAZ;PIRA;18;199819;8938363;3520;Categoría 3
34063;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Rahuar;QRahu4;"Quebrada Rahuar, aguas arriba de la confluencia con el rio Vado.
";ANCASH;HUARAZ;PIRA;18;196615;8939922;2491;Categoría 3
34064;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Vado;RVado2;"Rio Vado, aguas arriba de la confluencia con la Quebrada Rahuar.
";ANCASH;HUARAZ;PIRA;18;196427;8940010;2421;Categoría 3
34065;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río; Acrun ;RAcru1;"Rio Acrun, aproximadamente a 200 m. de la ciudad de Cochabamba.
";ANCASH;HUARAZ;COCHABAMBA;18;186150;8949545;2096;Categoría 3
34066;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Victoria;QVict1;"Quebrada Victoria, aproximadamente 500 m. aguas arriba de la confluencia con el río Grande.
";ANCASH;HUARAZ;PAMPAS GRANDE;18;183048;8940808;1298;Categoría 3
34067;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Vinchota;QVinc1;"Quebrada Vinchota, aproximadamente a 100 m. aguas arriba de confluencia con rio Grande.
";ANCASH;HUARAZ;PAMPAS GRANDE;18;182993;8941662;1234;Categoría 3
34068;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Chacchan;RChac1;"Río Chacchan ,aproximadamente a 200 m. aguas abajo de la ciudad  de Pariacoto, antes de la confluencia con el rio  AKrun.
";ANCASH;HUARAZ;PARIACOTO;18;182908;8941747;1237;Categoría 3
34069;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Grande;RGran2;"Rio Grande, aproximadamente a 100 m. aguas arriba del vertimiento de aguas residuales domésticas tratadas, provenientes del distrito de Pariacoto.
";ANCASH;HUARAZ;PAMPAS GRANDE;18;181714;8941708;1110;Categoría 3
34070;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Grande;RGran3;"Río Grande, aproximadamente a 150 m. aguas abajo del vertimiento de aguas residuales domésticas tratadas, provenientes del distrito de Pariacoto.
";ANCASH;HUARAZ;PAMPAS GRANDE;18;181753;8941973;1101;Categoría 3
34071;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Otros;Quebrada Orancoral;QOran1;"Quebrada Orancoral, aproximadamente a 10 m. aguas arriba del campamento  Minero Real Aventura, Proyecto San Luis.
";ANCASH;YUNGAY;SHUPLUY;18;188483;8958326;3714;Categoría 3
34072;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Otros;Quebrada Orancoral;QOran2;"Quebrada Orancoral, aguas arriba de confluencia con el rio Quellaycancha.
";ANCASH;YUNGAY;SHUPLUY;18;186765;8959236;3070;Categoría 3
34073;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Quellaycancha;RQuel1;"Río Quellaycancha, aguas arriba de la confluencia con la quebrada Orancoral.
";ANCASH;YUNGAY;SHUPLUY;18;186102;8959375;2932;Categoría 3
34074;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Colis;QColi1;"Quebrada Colis, aproximadamente 10 m. de la via de comunicación (carretera) al Proyecto Minero San Luis.
";ANCASH;HUARAZ;COCHABAMBA;18;186187;8956284;3531;Categoría 3
34075;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Quebrada;Colis;QColi2;"Quebrada Colis, aguas arriba de la confluencia con el río Quellaycancha. 
";ANCASH;HUARAZ;COCHABAMBA;18;185110;8956822;2850;Categoría 3
34076;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Yaután;RYaut2;"Río Yaután, aproximadamente a 200 m. aguas arriba del vertimiento de aguas residuales domésticas, y a la altura de la Estación Hidrometeorológica Automática puente Yaután.
";ANCASH;CASMA;YAUTAN;18;170594;8947085;780;Categoría 3
34077;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Yaután;RYaut3;"Río Yaután, aproximadamente a 130 m. aguas abajo del vertimiento de aguas residuales domésticas provenientes del distrito de Yaután.
";ANCASH;CASMA;YAUTAN;17;829054;8947047;761;Categoría 3
34078;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Sechín;RSech1;"Río Sechín, aproximadamente a 10 m. aguas abajo de la trocha carrozable  con dirección al Centro Poblado Huacho.
";ANCASH;YUNGAY;QUILLO;17;826842;8968066;1383;Categoría 3
34079;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Sechín;RSech2;"Río Sechín, aproximadamente 150 m. aguas abajo del vertimiento de agua residual provenientes del distrito de Quillo, y a la altura del  Puente Sechín.
";ANCASH;YUNGAY;QUILLO;17;824529;8967574;1180;Categoría 3
34080;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Sechín;RSech3;"Rio Sechín, aproximadamente 50 m. aguas arriba de las chancherías
";ANCASH;CASMA;CASMA;17;797576;8951196;109;Categoría 3
34081;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Sechín;RSech4;"Río Sechín, aproximadamente a 100 m. aguas arriba del puente de la Panamericana.
";ANCASH;CASMA;CASMA;17;797217;8951017;70;Categoría 3
34082;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Río;Casma;RCasm1;"Río Casma, aproximadamente a 100 m. antes del ingreso de aguas al mar de Casma.
";ANCASH;CASMA;COMANDANTE NOEL;17;787544;8954289;8;Categoría 3
34083;RedMonitoreo_Cuenca Casma 137596_ok.xls;Huarmey Chicama;Casma Huarmey;Cuenca Casma;137596;Laguna Natural;Huarancayoc;LHuar1;"Laguna Huarancayoc, aproximadamente a 10 m del dique de laguna.
";ANCASH;HUARAZ;PARIACOTO;18;204240;8961498;4466;Categoría 4
34084;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Laguna Natural;Coñorangra;LCoño1;"Laguna Coñorangra, a la salida de aguas.
";ANCASH;SANTA;CACERES DEL PERU;17;828991;9019465;4370;Categoría 4
34085;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Laguna Natural;Huiri;LHuir1;"Laguna Huiri, a la salida de aguas.
";ANCASH;SANTA;CACERES DEL PERU;17;829878;9016336;4472;Categoría 4
34086;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Laguna Natural;Mata Mata;LMmat1;"Laguna Mata Mata, a la salida de aguas.
";ANCASH;SANTA;CACERES DEL PERU;17;828119;9015916;4622;Categoría 4
34087;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Quebrada;Matar;QMata1;"Quebrada Matar, antes de la confluencia con la quebrada Potrero.
";ANCASH;SANTA;CACERES DEL PERU;17;828390;9005151;2712;Categoría 1 A2
34088;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Quebrada;Huampucayan;QHuam1;"Quebrada Huampucayan, antes de la confluencia con la quebrada Huiri.
";ANCASH;SANTA;CACERES DEL PERU;17;826339;9008583;2452;Categoría 1 A2
34089;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Quebrada;Huiri;QHuir1;"Quebrada Huiri, antes de la confluencia con la quebrada Huampucayan.
";ANCASH;SANTA;CACERES DEL PERU;17;826164;9008754;2442;Categoría 1 A2
34090;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Río;Grande;RGran1;"Rio Grande, aguas abajo de la confluencia de las quebradas Huiri y Huampucayan.
";ANCASH;SANTA;CACERES DEL PERU;17;825482;9008460;2341;Categoría 1 A2
34091;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Río;Grande;RGran2;"Rio Grande, aproximadamente 400 m. antes de  confluencia con la quebrada Mesita.
";ANCASH;SANTA;CACERES DEL PERU;17;824600;9007160;2136;Categoría 1 A2
34092;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Quebrada;Mesita;QMesi1;"Quebrada Mesita, antes de la confluencia con el río Grande.
";ANCASH;SANTA;CACERES DEL PERU;17;824558;9006951;2120;Categoría 1 A2
34093;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Río;Colcap;RColc1;"Río Colcap, antes de  confluencia con la quebrada Carhuamarca.
";ANCASH;SANTA;CACERES DEL PERU;17;820555;9005211;1652;Categoría 1 A2
34094;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Quebrada;Carhuamarca;QCarh1;"Quebrada Carhuamarca, antes de la confluencia con el río Colcap.
";ANCASH;SANTA;CACERES DEL PERU;17;820392;9005394;1646;Categoría 1 A2
34095;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Río;Jimbe;RJimb1;"Río Jimbe, aproximadamente 150 m. antes de la confluencia con la quebrada Lampanin.
";ANCASH;SANTA;CACERES DEL PERU;17;813695;9000092;947;Categoría 1 A2
34096;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Otros;Rio Lampanin;RLamp1;"Rio Lampanín, aproximadamente antes de  confluencia con la quebrada Tinco.
";ANCASH;SANTA;CACERES DEL PERU;17;814305;9011765;2069;Categoría 3
34097;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Otros;Rio Lampanin;RLamp2;"Rio Lampanín, antes de confluencia con el rio Jimbe.
";ANCASH;SANTA;CACERES DEL PERU;17;813527;9000138;949;Categoría 3
34098;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Río;Uchupacancha;RUchu1;"Río Uchupacancha, antes de  confluencia con el río Huaracpampa.
";ANCASH;HUAYLAS;PAMPAROMAS;17;823392;8992251;1370;Categoría 1 A2
34099;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Río;Larea;RLare1;Río Larea, antes de la confluencia con el río Jimbe.;ANCASH;SANTA;MORO;17;811165;8993019;604;Categoría 1 A2
34100;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Río;Nepeña;RNepe1;Río Nepeña, aproximadamente 800 m. antes de la carretera Moro.;ANCASH;SANTA;NEPEÑA;17;808144;8988957;438;Categoría 3
34101;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Río;Nepeña;RNepe2;Río Nepeña, a la altura de la Estación Hidrometrica Automática - Nepeña.;ANCASH;SANTA;NEPEÑA;17;802122;8985963;299;Categoría 3
34102;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Río;Loco;RLoco1;Río Loco, antes de la confluencia con el río Nepeña.;ANCASH;SANTA;MORO;17;811854;8987970;589;Categoría 1 A2
34103;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Río;Samanco;RSama1;Río Samanco, antes del puente de la carretera Panamericana Norte.;ANCASH;SANTA;SAMANCO;17;782480;8975375;38;Categoría 3
34104;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Río;Samanco;RSama2;Río Samanco, antes de la descarga a Bahía Samanco.;ANCASH;SANTA;SAMANCO;17;775207;8975994;4;Categoría 3
34105;RedMonitoreo_cuenca Nepen╠âa_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Nepeña;137598;Laguna Natural;Capado;LCapa1;"Laguna Capado, 200 m aproximadamente, antes de la confluencia con Laguna Tocanca.
";ANCASH;SANTA;CACERES DEL PERU;18;170781;9019578;4468;Categoría 4
34106;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant5;Río Santa, aproximadamente 250 m aguas arriba del puente Calicanto - San Jerónimo, margen izquierda del río;ANCASH;HUARAZ;HUARAZ;18;221554;8945603;3019;Categoría 3
34107;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Paria;RPari1;Río Paria, antes de la captación de agua para consumo humano de los distritos de Huaraz e Independencia;ANCASH;HUARAZ;HUARAZ;18;227256;8947173;3353;Categoría 1 A2
34108;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Auqui;RAuqu1;Río Auqui, antes de la captación de agua para consumo humano de la ciudad de Huaraz;ANCASH;HUARAZ;HUARAZ;18;227991;8946664;3322;Categoría 1 A2
34109;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant15;Río Santa, aguas abajo de la confluencia con el Río Manta;ANCASH;HUAYLAS;HUALLANCA;18;172509;9038580;935;Categoría 1 A2
34110;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant14;Río Santa, aguas arriba de la confluencia con el Río Manta;ANCASH;HUAYLAS;HUALLANCA;18;172856;9038162;980;Categoría 1 A2
34111;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Quebrada;Quishuar;QQuis1;Quebrada Quishuar, aguas arriba de las operaciones mineras de Quilquitica Minerales;ANCASH;HUAYLAS;SANTO TORIBIO;18;176690;9017015;3562;Categoría 1 A2
34112;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Quebrada;Carhuaquero;QCarh1;Quebrada Carhuaquero, aguas arriba de las operaciones mineras de Quilquitica Minerales;ANCASH;HUAYLAS;SANTO TORIBIO;18;176747;9016994;3536;Categoría 1 A2
34113;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Quebrada;Carhuaquero;QCarh2;Quebrada Carhuaquero, aguas abajo de las operaciones mineras de Quilquitica Minerales, después de la confluencia con la Quebrada Quishuar;ANCASH;HUAYLAS;SANTO TORIBIO;18;176824;9017043;3519;Categoría 1 A2
34114;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Yanayacu;RYana1;Río Yanayacu, 150 m antes de la confluencia con el río Santa;ANCASH;RECUAY;CATAC;18;234875;8918466;3572;Categoría 4
34115;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant16;Río Santa, 800 m antes de la confluencia con el río Yanayacu;ANCASH;RECUAY;CATAC;18;232912;8915728;3541;Categoría 3
34116;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant1;Río Santa,100 m aguas arriba de los pasivos mineros de Ticapampa, distrito de Ticapampa;ANCASH;RECUAY;TICAPAMPA;18;232070;8920479;3452;Categoría 3
34117;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant2;Río Santa,100 m aguas abajo de los pasivos mineros de Ticapampa, distrito de Ticapampa;ANCASH;HUARAZ;OLLEROS;18;231756;8921564;3448;Categoría 3
34118;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant17;Río Santa, 200 m aguas abajo del punto de vertimiento poblacional del distrito de Recuay;ANCASH;RECUAY;RECUAY;18;230111;8925966;3397;Categoría 3
34119;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Otros;Manantial Sipchoc;FSipc1;Manantial Sipchoc, aguas arriba de las operaciones mineras de la Compañía Minera Lincuna S.A.;ANCASH;RECUAY;RECUAY;18;223125;8920280;4609;Categoría 3
34120;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Quebrada;Sipchoc;QSipc2;Quebrada Sipchoc, aguas abajo de las operaciones mineras de la Compañía Minera Lincuna S.A., y aguas arriba de la planta de beneficio Venard S.A.C.;ANCASH;RECUAY;RECUAY;18;223157;8921974;4463;Categoría 3
34121;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Quebrada;Sipchoc;QSipc3;Quebrada Sipchoc, aguas abajo de la planta de beneficio Venard S.A.C.;ANCASH;RECUAY;RECUAY;18;224336;8923050;4320;Categoría 3
34122;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Otros;Quebrada Rauca;QRauc1;Quebrada Rauca, aguas arriba de actividades mineras y pasivos ambientales mineros;ANCASH;RECUAY;TICAPAMPA;18;226193;8914878;4506;Categoría 3
34123;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Otros;Laguna Rauca;LRauc1;Laguna Rauca, al ingreso de la laguna;ANCASH;RECUAY;TICAPAMPA;18;226460;8914751;4442;Categoría 3
34124;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Otros;Laguna Rauca;LRauc2;Laguna Rauca, a la salida de la laguna;ANCASH;RECUAY;TICAPAMPA;18;226613;8914743;4451;Categoría 3
34125;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Otros;Quebrada Yarush;QYaru1;Quebrada Yarush, aguas arriba de la cancha de relaves de la empresa Toma La Mano;ANCASH;RECUAY;TICAPAMPA;18;235873;8920192;3742;Categoría 3
34126;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Olleros;ROlle1;Río Olleros, 100 m aguas abajo del puente Olleros, margen izquierda del río;ANCASH;HUARAZ;OLLEROS;18;227919;8929936;3297;Categoría 3
34127;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant18;Río Santa, 100 m antes de la confluencia con el río Quilcay;ANCASH;HUARAZ;HUARAZ;18;221568;8946033;3039;Categoría 3
34128;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Quilcay;RQuil1;Río Quilcay, 200 m antes de tributar al río Santa;ANCASH;HUARAZ;HUARAZ;18;221735;8946160;3041;Categoría 3
34129;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant19;Río Santa, 150 m aguas abajo del puente Santo Toribio, margen izquierda del río.;ANCASH;HUARAZ;INDEPENDENCIA;18;221420;8948337;2970;Categoría 3
34130;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant6;Río Santa, 800 m aguas abajo del vertimiento poblacional del distrito de Independencia;ANCASH;HUARAZ;INDEPENDENCIA;18;221357;8950816;2948;Categoría 3
34131;RedMonitoreo_cuenca Santa_OK.xls;Huarmey Chicama;Huaraz;Cuenca Santa;1376;Río;Santa;RSant7;Río Santa, aguas arriba del puente Florida y antes de la unión con la quebrada Honda;ANCASH;CARHUAZ;MARCARA;18;214058;8967393;2709;Categoría 3
