ID_registro;X;Y;ID;EUM;TIPO;SUBTIPO;CUENCA;REGIÓN;PROVINCIA;DISTRITO;ESTE;NORTE;ZONA;DATUM;GENERADOR;RESPONSABL;E_AMB;RIESGO;NIVEL_R
35490;-77.5078103736907;-9.62075972208033;5354.00000000000;CARMENCITA;LABOR MINERA;BOCAMINA;SANTA;ANCASH;HUARAZ;HUARAZ;224759.00000000000;8935510.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35491;-77.5076008849563;-9.62075220722483;5356.00000000000;CARMENCITA;LABOR MINERA;BOCAMINA;SANTA;ANCASH;HUARAZ;HUARAZ;224782.00000000000;8935511.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Insignificante;1
35492;-77.5074623727919;-9.62049115347355;5357.00000000000;CARMENCITA;LABOR MINERA;BOCAMINA;SANTA;ANCASH;HUARAZ;HUARAZ;224797.00000000000;8935540.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Insignificante;1
35493;-77.5072476870644;-9.61977882546096;5359.00000000000;CARMENCITA;LABOR MINERA;BOCAMINA;SANTA;ANCASH;HUARAZ;HUARAZ;224820.00000000000;8935619.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35494;-77.5069568508603;-9.61985322971719;5360.00000000000;CARMENCITA;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;HUARAZ;224852.00000000000;8935611.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35495;-77.5077427044607;-9.62022705757536;5361.00000000000;CARMENCITA;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;HUARAZ;224766.00000000000;8935569.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35496;-77.5077161882961;-9.62033568869862;5364.00000000000;CARMENCITA;LABOR MINERA;BOCAMINA;SANTA;ANCASH;HUARAZ;HUARAZ;224769.00000000000;8935557.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Insignificante;1
35497;-77.5890257336621;-9.49117995431079;5368.00000000000;SANTO TORIBIO 2;LABOR MINERA;BOCAMINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;215732.00000000000;8949784.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35498;-77.5886311893317;-9.49075818000471;5369.00000000000;SANTO TORIBIO 2;LABOR MINERA;BOCAMINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;215775.00000000000;8949831.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35499;-77.5877180228704;-9.48914748176627;5370.00000000000;SANTO TORIBIO 2;LABOR MINERA;BOCAMINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;215874.00000000000;8950010.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Muy alto;5
35500;-77.5882542094271;-9.48661341800438;5375.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;215813.00000000000;8950290.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35501;-77.5904879986218;-9.48713001464168;5376.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;215568.00000000000;8950231.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35502;-77.5842849130645;-9.48769997803951;5378.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;216250.00000000000;8950173.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35503;-77.5857073243575;-9.48925271030627;5380.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;216095.00000000000;8950000.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35504;-77.5840008508291;-9.48865990159664;5381.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;216282.00000000000;8950067.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35505;-77.582474445877;-9.4902344178058;5382.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;216451.00000000000;8949894.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35506;-77.5857264356956;-9.49180074276721;5383.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;216095.00000000000;8949718.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35507;-77.5809086094258;-9.49262247162366;5384.00000000000;SANTO TORIBIO 2;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;HUARAZ;INDEPENDENCIA;216625.00000000000;8949631.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Alto;4
35508;-77.4527116527424;-9.75885037310202;5385.00000000000;ALIANZA;INFRAESTRUCTURA;CAMPAMENTOS, OFICINAS, TALLERES;SANTA;ANCASH;RECUAY;TICAPAMPA;230920.00000000000;8920273.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Insignificante;1
35509;-77.6568768045529;-8.58625427990633;5389.00000000000;HALCON;LABOR MINERA;CHIMENEA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207547.00000000000;9049877.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Insignificante;1
35510;-77.6593564104096;-8.58381554690218;5390.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207272.00000000000;9050145.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35511;-77.6561155413603;-8.58775045895613;5391.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207632.00000000000;9049712.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Medio;3
35512;-77.6562151353267;-8.59292736568693;5392.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207625.00000000000;9049139.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Muy alto;5
35513;-77.65635536832;-8.58698978636233;5393.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207605.00000000000;9049796.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35514;-77.6576623210667;-8.58563441910981;5394.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207460.00000000000;9049945.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35515;-77.6560395833139;-8.59118464033648;5395.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207643.00000000000;9049332.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Muy alto;5
35516;-77.6560515322959;-8.58898882427739;5396.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207640.00000000000;9049575.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35517;-77.656922761121;-8.58633528642673;5397.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207542.00000000000;9049868.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35518;-77.6565847331235;-8.58603039536566;5399.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207579.00000000000;9049902.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35519;-77.6566472107192;-8.58587635364245;5400.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207572.00000000000;9049919.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35520;-77.6566453870341;-8.58561432400485;5402.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207572.00000000000;9049948.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35521;-77.6576899956745;-8.58569747974708;5404.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207457.00000000000;9049938.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35522;-77.6561838475219;-8.5897378948923;5405.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207626.00000000000;9049492.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Muy alto;5
35523;-77.6577024901742;-8.58488415977274;5406.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207455.00000000000;9050028.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35524;-77.6578931294561;-8.58488284492977;5407.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207434.00000000000;9050028.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35525;-77.6579141566855;-8.58268696888056;5409.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207430.00000000000;9050271.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35526;-77.6586797479633;-8.58181424007312;5410.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207345.00000000000;9050367.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35527;-77.6584365923301;-8.58209603076188;5411.00000000000;HALCON;LABOR MINERA;MEDIA BARRETA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207372.00000000000;9050336.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Insignificante;1
35528;-77.6584640150049;-8.58212294942077;5412.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207369.00000000000;9050333.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35529;-77.6610447430637;-8.58247561478931;5413.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207085.00000000000;9050292.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35530;-77.6613161378567;-8.5823382024983;5415.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207055.00000000000;9050307.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Insignificante;1
35531;-77.6611190152146;-8.58140886486958;5418.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207076.00000000000;9050410.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35532;-77.6632018393302;-8.58066257423147;5419.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;206846.00000000000;9050491.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Medio;3
35533;-77.6587620601925;-8.58320520475368;5421.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207337.00000000000;9050213.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35534;-77.6566755140929;-8.58602976944192;5424.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207569.00000000000;9049902.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35535;-77.6567836965591;-8.5859205922618;5425.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207557.00000000000;9049914.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35536;-77.6574300039287;-8.5822565822737;5426.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207483.00000000000;9050319.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35537;-77.4442784469376;-9.75670600475498;5429.00000000000;ALIANZA;INFRAESTRUCTURA;PLANTAS DE PROCESAMIENTO;SANTA;ANCASH;RECUAY;TICAPAMPA;231844.00000000000;8920517.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35538;-77.6561880893194;-8.59295466009767;5432.00000000000;HALCON;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207628.00000000000;9049136.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Muy alto;5
35539;-77.6568263198727;-8.58552271713267;5433.00000000000;HALCON;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207552.00000000000;9049958.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35540;-77.6556129906737;-8.58989544249325;5436.00000000000;HALCON;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207689.00000000000;9049475.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Medio;3
35541;-77.655949178531;-8.59123947952716;5437.00000000000;HALCON;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207653.00000000000;9049326.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Medio;3
35542;-77.656164664864;-8.58698206525732;5438.00000000000;HALCON;LABOR MINERA;TAJO;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207626.00000000000;9049797.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Insignificante;1
35543;-77.4439013203888;-9.75745877337589;5439.00000000000;ALIANZA;INFRAESTRUCTURA;GENERADORES Y TRANSFORMADORES ELECTRICOS;SANTA;ANCASH;RECUAY;TICAPAMPA;231886.00000000000;8920434.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35544;-77.6563719125974;-8.58545356247719;5440.00000000000;HALCON;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207602.00000000000;9049966.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Medio;3
35545;-77.6560022258338;-8.58581754854697;5441.00000000000;HALCON;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207643.00000000000;9049926.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Medio;3
35546;-77.6561522941502;-8.58781345713566;5442.00000000000;HALCON;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207628.00000000000;9049705.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Medio;3
35547;-77.6546439883513;-8.59154666578755;5447.00000000000;HALCON;RESIDUO MINERO;DESMONTE DE MINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207797.00000000000;9049293.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Medio;3
35548;-77.6644163304093;-8.58557873995828;5452.00000000000;HALCON;INFRAESTRUCTURA;CAMPAMENTOS, OFICINAS, TALLERES;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;206716.00000000000;9049946.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35549;-77.6754544355902;-8.59187249817495;5454.00000000000;HALCON;INFRAESTRUCTURA;PLANTAS DE PROCESAMIENTO;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;205505.00000000000;9049241.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Insignificante;1
35550;-77.6745438200002;-8.59277336955211;5455.00000000000;HALCON;INFRAESTRUCTURA;PLANTAS DE PROCESAMIENTO;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;205606.00000000000;9049142.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35551;-77.6714019621374;-8.59267771655151;5456.00000000000;HALCON;INFRAESTRUCTURA;PLANTAS DE PROCESAMIENTO;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;205952.00000000000;9049155.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Insignificante;1
35552;-77.6569299523489;-8.58606415875205;5460.00000000000;HALCON;LABOR MINERA;CHIMENEA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207541.00000000000;9049898.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35553;-77.6569922411042;-8.58588301050735;5461.00000000000;HALCON;LABOR MINERA;CHIMENEA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;207534.00000000000;9049918.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35554;-77.6766031008375;-8.58608160554921;5468.00000000000;HALCON;LABOR MINERA;BOCAMINA;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;205374.00000000000;9049881.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35555;-77.2234399435238;-9.89476848727632;5470.00000000000;SANTON;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;RECUAY;CATAC;256185.00000000000;8905409.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35556;-77.6767029318302;-8.58348763829325;5473.00000000000;HALCON;LABOR MINERA;TAJO;ALTO MARAÑON;ANCASH;SIHUAS;CASHAPAMPA;205361.00000000000;9050168.00000000000;18.00000000000;WGS84;IDENTIFICADO;---;---;Bajo;2
35557;-77.2231722750471;-9.89427315792438;5475.00000000000;SANTON;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;RECUAY;CATAC;256214.00000000000;8905464.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35558;-77.2211860764204;-9.89440378627722;5477.00000000000;SANTON;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;RECUAY;CATAC;256432.00000000000;8905451.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Bajo;2
35559;-77.2208673678551;-9.89445108334235;5478.00000000000;SANTON;LABOR MINERA;BOCAMINA;SANTA;ANCASH;RECUAY;CATAC;256467.00000000000;8905446.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Bajo;2
35560;-77.2204566625229;-9.8943724531422;5480.00000000000;SANTON;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;RECUAY;CATAC;256512.00000000000;8905455.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35561;-77.220374509322;-9.89435491947721;5481.00000000000;SANTON;LABOR MINERA;BOCAMINA;SANTA;ANCASH;RECUAY;CATAC;256521.00000000000;8905457.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35562;-77.2201112169892;-9.89451030814332;5482.00000000000;SANTON;LABOR MINERA;CHIMENEA;SANTA;ANCASH;RECUAY;CATAC;256550.00000000000;8905440.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35563;-77.2233568172834;-9.89460634993308;5490.00000000000;SANTON;LABOR MINERA;BOCAMINA;SANTA;ANCASH;RECUAY;CATAC;256194.00000000000;8905427.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35564;-77.1907576917986;-10.0509847396321;5491.00000000000;NUEVA ESPERANZA 1;LABOR MINERA;BOCAMINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259885.00000000000;8888149.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35565;-77.1906387163551;-10.0509222587773;5492.00000000000;NUEVA ESPERANZA 1;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259898.00000000000;8888156.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35566;-77.1904008264578;-10.0508063348062;5493.00000000000;NUEVA ESPERANZA 1;LABOR MINERA;BOCAMINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259924.00000000000;8888169.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35567;-77.1902196603556;-10.0509882993022;5494.00000000000;NUEVA ESPERANZA 1;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259944.00000000000;8888149.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Bajo;2
35568;-77.1906081323255;-10.0504434313446;5495.00000000000;NUEVA ESPERANZA 1;LABOR MINERA;BOCAMINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259901.00000000000;8888209.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35569;-77.1904455700932;-10.0506795026079;5496.00000000000;NUEVA ESPERANZA 1;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259919.00000000000;8888183.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35570;-77.1908258839234;-10.0489235566788;5497.00000000000;NUEVA ESPERANZA 1;LABOR MINERA;BOCAMINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259876.00000000000;8888377.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35571;-77.1908899003652;-10.0489502480429;5498.00000000000;NUEVA ESPERANZA 1;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259869.00000000000;8888374.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35572;-77.1917674668718;-10.0492607810972;5499.00000000000;NUEVA ESPERANZA 1;LABOR MINERA;BOCAMINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259773.00000000000;8888339.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35573;-77.1922962972753;-10.0478924987289;5500.00000000000;NUEVA ESPERANZA 1;LABOR MINERA;BOCAMINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259714.00000000000;8888490.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35574;-77.192442385269;-10.0479186465171;5501.00000000000;NUEVA ESPERANZA 1;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259698.00000000000;8888487.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35575;-77.1924849351083;-10.0474664504003;5502.00000000000;NUEVA ESPERANZA 1;LABOR MINERA;TAJEO COMUNICADO;SANTA;ANCASH;BOLOGNESI;AQUIA;259693.00000000000;8888537.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35576;-77.1925946684618;-10.0475109153973;5503.00000000000;NUEVA ESPERANZA 1;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259681.00000000000;8888532.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35577;-77.1929193605225;-10.0469755067934;5504.00000000000;NUEVA ESPERANZA 1;LABOR MINERA;BOCAMINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259645.00000000000;8888591.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35578;-77.193010794702;-10.0470110545464;5505.00000000000;NUEVA ESPERANZA 1;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259635.00000000000;8888587.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Bajo;2
35579;-77.1943196599863;-10.0490721513399;5506.00000000000;NUEVA ESPERANZA 1;LABOR MINERA;BOCAMINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259493.00000000000;8888358.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Medio;3
35580;-77.1946036935929;-10.0492691111452;5507.00000000000;NUEVA ESPERANZA 1;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259462.00000000000;8888336.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Alto;4
35581;-77.1929461888014;-10.0482497274939;5508.00000000000;NUEVA ESPERANZA 1;LABOR MINERA;BOCAMINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259643.00000000000;8888450.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Alto;4
35582;-77.1930655290074;-10.0483664349304;5509.00000000000;NUEVA ESPERANZA 1;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259630.00000000000;8888437.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Alto;4
35583;-77.1928145007582;-10.0476540725631;5510.00000000000;NUEVA ESPERANZA 1;LABOR MINERA;BOCAMINA;SANTA;ANCASH;BOLOGNESI;AQUIA;259657.00000000000;8888516.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;ACTIVOS MINEROS S.A.C.;---;Alto;4
35584;-77.4638263895799;-9.81824103829073;5621.00000000000;SAN SALVADOR;RESIDUO MINERO;DESMONTE DE MINA;SANTA;ANCASH;RECUAY;CATAC;229748.00000000000;8913692.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Medio;3
35585;-77.4639631876114;-9.81825811623327;5623.00000000000;SAN SALVADOR;LABOR MINERA;BOCAMINA;SANTA;ANCASH;RECUAY;CATAC;229733.00000000000;8913690.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
35586;-77.4637386225306;-9.81869351421748;5624.00000000000;SAN SALVADOR;LABOR MINERA;BOCAMINA;SANTA;ANCASH;RECUAY;CATAC;229758.00000000000;8913642.00000000000;18.00000000000;WGS84;NO IDENTIFICADO;---;---;Bajo;2
